age,gender,race,marital_status,occupation
55-59, Male,*, Married-civ-spouse, Farming-fishing
45-49, Male,*, Never-married, Transport-moving
55-59, Male,*, Married-civ-spouse, Machine-op-inspct
25-29, Female,*, Never-married, Priv-house-serv
25-29, Female,*, Never-married, Machine-op-inspct
40-44, Male,*, Married-civ-spouse, Tech-support
40-44, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Married-civ-spouse, Exec-managerial
25-29, Male,*, Never-married, Craft-repair
30-34, Male,*, Married-civ-spouse, Exec-managerial
55-59, Female,*, Divorced, Adm-clerical
30-34, Male,*, Married-civ-spouse, Prof-specialty
30-34, Male,*, Married-civ-spouse, Handlers-cleaners
55-59, Male,*, Married-civ-spouse, Prof-specialty
30-34, Male,*, Married-civ-spouse, Exec-managerial
75-79, Female,*, Widowed, ?
25-29, Female,*, Never-married, Sales
30-34, Male,*, Never-married, Sales
25-29, Male,*, Married-civ-spouse, Prof-specialty
65-69, Female,*, Never-married, Other-service
60-64, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Married-civ-spouse, Prof-specialty
25-29, Male,*, Never-married, Craft-repair
20-24, Male,*, Never-married, Handlers-cleaners
25-29, Male,*, Never-married, Sales
40-44, Male,*, Married-civ-spouse, Tech-support
30-34, Male,*, Married-civ-spouse, Exec-managerial
55-59, Male,*, Married-civ-spouse, Prof-specialty
20-24, Male,*, Never-married, Exec-managerial
20-24, Male,*, Never-married, Other-service
55-59, Female,*, Separated, Prof-specialty
35-39, Male,*, Married-civ-spouse, Exec-managerial
35-39, Male,*, Never-married, Craft-repair
55-59, Male,*, Divorced, Transport-moving
35-39, Female,*, Divorced, Sales
35-39, Male,*, Married-civ-spouse, Protective-serv
45-49, Female,*, Married-civ-spouse, Sales
50-54, Male,*, Married-civ-spouse, Adm-clerical
20-24, Male,*, Never-married, Sales
35-39, Male,*, Never-married, Craft-repair
40-44, Female,*, Divorced, Farming-fishing
25-29, Female,*, Never-married, Other-service
25-29, Female,*, Never-married, Exec-managerial
20-24, Male,*, Never-married, Exec-managerial
30-34, Male,*, Married-civ-spouse, Other-service
45-49, Male,*, Married-civ-spouse, Transport-moving
35-39, Male,*, Never-married, Craft-repair
35-39, Female,*, Divorced, Other-service
40-44, Male,*, Married-civ-spouse, ?
20-24, Female,*, Married-civ-spouse, Adm-clerical
50-54, Male,*, Married-civ-spouse, Exec-managerial
40-44, Female,*, Married-spouse-absent, Other-service
35-39, Female,*, Divorced, Adm-clerical
30-34, Male,*, Married-civ-spouse, Farming-fishing
45-49, Male,*, Married-civ-spouse, Craft-repair
45-49, Female,*, Separated, Sales
55-59, Male,*, Married-civ-spouse, Other-service
45-49, Female,*, Married-civ-spouse, ?
20-24, Male,*, Never-married, Adm-clerical
50-54, Male,*, Married-civ-spouse, Exec-managerial
45-49, Male,*, Divorced, Prof-specialty
40-44, Male,*, Married-spouse-absent, Craft-repair
15-19, Female,*, Never-married, Sales
25-29, Male,*, Never-married, Craft-repair
35-39, Male,*, Married-civ-spouse, Tech-support
35-39, Male,*, Married-civ-spouse, Other-service
40-44, Male,*, Married-civ-spouse, Transport-moving
55-59, Male,*, Married-civ-spouse, Sales
35-39, Male,*, Married-civ-spouse, Tech-support
45-49, Female,*, Divorced, Sales
30-34, Female,*, Divorced, Other-service
45-49, Male,*, Divorced, Transport-moving
30-34, Male,*, Never-married, Adm-clerical
45-49, Male,*, Divorced, Protective-serv
30-34, Male,*, Married-civ-spouse, Prof-specialty
35-39, Male,*, Never-married, Machine-op-inspct
60-64, Female,*, Never-married, Craft-repair
55-59, Male,*, Married-civ-spouse, ?
50-54, Male,*, Married-civ-spouse, Other-service
25-29, Male,*, Never-married, Tech-support
40-44, Male,*, Never-married, Sales
35-39, Female,*, Never-married, Other-service
30-34, Male,*, Married-civ-spouse, Craft-repair
35-39, Female,*, Married-civ-spouse, Exec-managerial
35-39, Male,*, Never-married, Prof-specialty
55-59, Male,*, Married-civ-spouse, Machine-op-inspct
15-19, Male,*, Never-married, Craft-repair
30-34, Female,*, Married-civ-spouse, Exec-managerial
50-54, Male,*, Divorced, Craft-repair
30-34, Male,*, Separated, Handlers-cleaners
70-74, Male,*, Divorced, Other-service
50-54, Male,*, Married-civ-spouse, Transport-moving
30-34, Female,*, Never-married, Machine-op-inspct
50-54, Male,*, Never-married, Prof-specialty
30-34, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Never-married, Prof-specialty
30-34, Male,*, Married-civ-spouse, Protective-serv
30-34, Male,*, Never-married, Sales
35-39, Male,*, Married-civ-spouse, Adm-clerical
40-44, Female,*, Divorced, Adm-clerical
35-39, Female,*, Divorced, Prof-specialty
15-19, Female,*, Never-married, Other-service
30-34, Male,*, Never-married, Prof-specialty
45-49, Female,*, Married-spouse-absent, Adm-clerical
75-79, Male,*, Married-civ-spouse, ?
60-64, Male,*, Married-civ-spouse, Prof-specialty
60-64, Male,*, Married-civ-spouse, Sales
55-59, Male,*, Married-civ-spouse, Exec-managerial
40-44, Female,*, Divorced, Tech-support
20-24, Male,*, Never-married, Craft-repair
50-54, Male,*, Married-civ-spouse, Sales
65-69, Female,*, Widowed, Adm-clerical
70-74, Male,*, Married-civ-spouse, ?
40-44, Female,*, Married-civ-spouse, Adm-clerical
30-34, Female,*, Never-married, Other-service
45-49, Male,*, Married-civ-spouse, Craft-repair
55-59, Male,*, Divorced, Exec-managerial
30-34, Female,*, Never-married, Other-service
40-44, Female,*, Separated, Adm-clerical
40-44, Male,*, Married-civ-spouse, Tech-support
60-64, Female,*, Divorced, Sales
30-34, Male,*, Married-civ-spouse, Protective-serv
50-54, Male,*, Never-married, Adm-clerical
50-54, Male,*, Married-civ-spouse, Machine-op-inspct
20-24, Male,*, Never-married, Sales
45-49, Male,*, Married-civ-spouse, Machine-op-inspct
55-59, Male,*, Married-civ-spouse, Craft-repair
35-39, Male,*, Married-civ-spouse, Craft-repair
35-39, Male,*, Married-civ-spouse, Prof-specialty
30-34, Female,*, Divorced, Other-service
40-44, Male,*, Married-civ-spouse, Exec-managerial
30-34, Male,*, Never-married, Craft-repair
40-44, Male,*, Married-civ-spouse, Prof-specialty
40-44, Male,*, Married-civ-spouse, Prof-specialty
35-39, Male,*, Married-civ-spouse, Prof-specialty
40-44, Male,*, Married-civ-spouse, Adm-clerical
40-44, Male,*, Married-civ-spouse, Adm-clerical
45-49, Male,*, Married-civ-spouse, Craft-repair
35-39, Male,*, Never-married, Prof-specialty
45-49, Male,*, Married-civ-spouse, Machine-op-inspct
15-19, Female,*, Never-married, Other-service
15-19, Male,*, Never-married, Other-service
20-24, Male,*, Married-civ-spouse, Sales
35-39, Male,*, Married-civ-spouse, Farming-fishing
35-39, Female,*, Divorced, Machine-op-inspct
25-29, Female,*, Never-married, ?
40-44, Male,*, Divorced, Craft-repair
25-29, Female,*, Never-married, Sales
20-24, Female,*, Never-married, Adm-clerical
20-24, Male,*, Never-married, Handlers-cleaners
30-34, Female,*, Married-civ-spouse, Exec-managerial
20-24, Male,*, Separated, Machine-op-inspct
45-49, Male,*, Divorced, Transport-moving
45-49, Male,*, Married-civ-spouse, Protective-serv
45-49, Female,*, Divorced, Exec-managerial
25-29, Male,*, Never-married, Protective-serv
45-49, Male,*, Married-civ-spouse, Exec-managerial
20-24, Female,*, Never-married, Prof-specialty
30-34, Male,*, Married-civ-spouse, Exec-managerial
45-49, Male,*, Married-civ-spouse, Craft-repair
20-24, Male,*, Never-married, Handlers-cleaners
25-29, Male,*, Married-civ-spouse, Machine-op-inspct
30-34, Male,*, Married-civ-spouse, Machine-op-inspct
20-24, Male,*, Married-civ-spouse, Craft-repair
20-24, Male,*, Never-married, Priv-house-serv
30-34, Male,*, Married-civ-spouse, Other-service
45-49, Male,*, Never-married, Machine-op-inspct
40-44, Female,*, Separated, Adm-clerical
60-64, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Never-married, Prof-specialty
25-29, Male,*, Married-civ-spouse, Transport-moving
20-24, Female,*, Never-married, Sales
55-59, Male,*, Married-civ-spouse, Prof-specialty
40-44, Male,*, Married-civ-spouse, Exec-managerial
60-64, Male,*, Married-civ-spouse, Machine-op-inspct
45-49, Female,*, Divorced, Exec-managerial
60-64, Male,*, Married-civ-spouse, Machine-op-inspct
30-34, Male,*, Married-civ-spouse, Machine-op-inspct
40-44, Female,*, Married-civ-spouse, ?
45-49, Male,*, Married-civ-spouse, Prof-specialty
55-59, Male,*, Married-civ-spouse, Handlers-cleaners
50-54, Male,*, Married-civ-spouse, Transport-moving
55-59, Male,*, Married-civ-spouse, Prof-specialty
20-24, Female,*, Never-married, Adm-clerical
45-49, Female,*, Divorced, Tech-support
20-24, Female,*, Never-married, Prof-specialty
35-39, Male,*, Married-civ-spouse, Exec-managerial
40-44, Male,*, Married-civ-spouse, Tech-support
20-24, Female,*, Never-married, Other-service
50-54, Male,*, Married-civ-spouse, Prof-specialty
30-34, Female,*, Married-civ-spouse, Transport-moving
60-64, Female,*, Married-civ-spouse, ?
50-54, Male,*, Married-civ-spouse, Craft-repair
45-49, Female,*, Never-married, Adm-clerical
45-49, Male,*, Married-civ-spouse, Transport-moving
20-24, Female,*, Never-married, Sales
45-49, Male,*, Married-civ-spouse, Tech-support
40-44, Female,*, Divorced, Other-service
50-54, Male,*, Married-civ-spouse, Craft-repair
55-59, Female,*, Widowed, Adm-clerical
35-39, Female,*, Divorced, Tech-support
30-34, Male,*, Married-civ-spouse, Craft-repair
25-29, Male,*, Married-civ-spouse, Adm-clerical
15-19, Female,*, Never-married, Adm-clerical
30-34, Male,*, Never-married, Prof-specialty
40-44, Female,*, Divorced, Sales
20-24, Female,*, Never-married, Adm-clerical
20-24, Female,*, Never-married, Tech-support
25-29, Female,*, Never-married, Tech-support
30-34, Female,*, Married-civ-spouse, Other-service
20-24, Female,*, Never-married, Exec-managerial
40-44, Male,*, Married-civ-spouse, Craft-repair
50-54, Female,*, Divorced, Adm-clerical
25-29, Female,*, Divorced, ?
60-64, Female,*, Divorced, Other-service
35-39, Male,*, Married-civ-spouse, Machine-op-inspct
35-39, Male,*, Married-civ-spouse, Craft-repair
45-49, Male,*, Married-civ-spouse, Exec-managerial
40-44, Male,*, Married-civ-spouse, Exec-managerial
50-54, Male,*, Married-civ-spouse, Protective-serv
35-39, Male,*, Married-civ-spouse, Transport-moving
45-49, Male,*, Married-civ-spouse, Adm-clerical
20-24, Male,*, Never-married, Adm-clerical
45-49, Male,*, Married-civ-spouse, Exec-managerial
20-24, Male,*, Never-married, Craft-repair
25-29, Male,*, Never-married, Craft-repair
40-44, Female,*, Divorced, Prof-specialty
25-29, Male,*, Divorced, ?
20-24, Male,*, Never-married, Farming-fishing
20-24, Female,*, Never-married, Tech-support
45-49, Male,*, Married-civ-spouse, Transport-moving
15-19, Male,*, Never-married, Other-service
75-79, Male,*, Married-civ-spouse, ?
35-39, Female,*, Divorced, Sales
25-29, Male,*, Married-civ-spouse, Machine-op-inspct
30-34, Female,*, Married-civ-spouse, Exec-managerial
40-44, Male,*, Divorced, Transport-moving
50-54, Male,*, Married-civ-spouse, Exec-managerial
30-34, Male,*, Separated, Craft-repair
45-49, Male,*, Married-civ-spouse, Exec-managerial
30-34, Male,*, Married-civ-spouse, Sales
35-39, Male,*, Married-civ-spouse, Sales
35-39, Male,*, Never-married, Other-service
45-49, Female,*, Widowed, Other-service
35-39, Male,*, Married-civ-spouse, Exec-managerial
50-54, Male,*, Married-civ-spouse, Machine-op-inspct
35-39, Female,*, Married-civ-spouse, Prof-specialty
35-39, Male,*, Married-civ-spouse, Machine-op-inspct
65-69, Male,*, Married-civ-spouse, Sales
45-49, Male,*, Divorced, Farming-fishing
20-24, Male,*, Never-married, Handlers-cleaners
50-54, Male,*, Married-civ-spouse, Craft-repair
15-19, Female,*, Never-married, Sales
15-19, Male,*, Never-married, Other-service
60-64, Female,*, Widowed, Machine-op-inspct
45-49, Male,*, Married-civ-spouse, Exec-managerial
75-79, Female,*, Widowed, ?
25-29, Female,*, Never-married, Exec-managerial
55-59, Male,*, Married-civ-spouse, Other-service
35-39, Male,*, Divorced, Exec-managerial
40-44, Male,*, Married-civ-spouse, Prof-specialty
30-34, Male,*, Divorced, Exec-managerial
15-19, Female,*, Never-married, Adm-clerical
45-49, Male,*, Married-civ-spouse, Exec-managerial
20-24, Female,*, Never-married, Transport-moving
50-54, Male,*, Married-spouse-absent, Prof-specialty
25-29, Female,*, Never-married, Priv-house-serv
15-19, Male,*, Never-married, Other-service
20-24, Male,*, Never-married, Handlers-cleaners
45-49, Male,*, Married-civ-spouse, Transport-moving
30-34, Female,*, Never-married, Other-service
35-39, Male,*, Divorced, Craft-repair
65-69, Male,*, Married-civ-spouse, Exec-managerial
15-19, Male,*, Never-married, Other-service
15-19, Male,*, Never-married, Other-service
35-39, Male,*, Never-married, Adm-clerical
20-24, Male,*, Never-married, Machine-op-inspct
25-29, Female,*, Separated, ?
40-44, Male,*, Married-civ-spouse, Craft-repair
70-74, Male,*, Married-civ-spouse, Farming-fishing
35-39, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Married-civ-spouse, Craft-repair
20-24, Male,*, Never-married, Machine-op-inspct
20-24, Female,*, Never-married, Adm-clerical
25-29, Male,*, Married-civ-spouse, Handlers-cleaners
65-69, Male,*, Married-civ-spouse, Sales
65-69, Male,*, Married-civ-spouse, Sales
60-64, Female,*, Never-married, Prof-specialty
45-49, Male,*, Divorced, Transport-moving
20-24, Female,*, Never-married, Prof-specialty
50-54, Male,*, Married-civ-spouse, Farming-fishing
25-29, Male,*, Married-civ-spouse, Craft-repair
30-34, Female,*, Separated, Sales
50-54, Male,*, Married-civ-spouse, Machine-op-inspct
50-54, Male,*, Married-spouse-absent, Craft-repair
30-34, Male,*, Married-civ-spouse, Prof-specialty
40-44, Female,*, Never-married, Other-service
30-34, Male,*, Married-civ-spouse, Machine-op-inspct
55-59, Male,*, Divorced, Craft-repair
40-44, Male,*, Married-civ-spouse, Machine-op-inspct
35-39, Male,*, Never-married, Sales
35-39, Male,*, Married-civ-spouse, Farming-fishing
25-29, Male,*, Never-married, Other-service
15-19, Male,*, Never-married, Craft-repair
25-29, Male,*, Married-civ-spouse, Transport-moving
60-64, Male,*, Married-civ-spouse, Machine-op-inspct
35-39, Male,*, Married-civ-spouse, Sales
55-59, Male,*, Never-married, Craft-repair
40-44, Male,*, Divorced, Sales
40-44, Male,*, Married-civ-spouse, Craft-repair
25-29, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Never-married, Exec-managerial
60-64, Male,*, Never-married, Adm-clerical
35-39, Female,*, Married-civ-spouse, Prof-specialty
25-29, Female,*, Never-married, Sales
15-19, Male,*, Never-married, Other-service
20-24, Female,*, Never-married, Adm-clerical
30-34, Female,*, Never-married, Adm-clerical
30-34, Male,*, Married-civ-spouse, Protective-serv
25-29, Female,*, Never-married, Adm-clerical
20-24, Female,*, Never-married, Adm-clerical
15-19, Male,*, Never-married, Transport-moving
30-34, Male,*, Married-civ-spouse, Adm-clerical
20-24, Male,*, Married-civ-spouse, Craft-repair
25-29, Male,*, Married-civ-spouse, Craft-repair
40-44, Female,*, Married-civ-spouse, Exec-managerial
30-34, Male,*, Married-civ-spouse, Sales
60-64, Female,*, Married-civ-spouse, Transport-moving
30-34, Male,*, Married-civ-spouse, Handlers-cleaners
60-64, Male,*, Married-civ-spouse, Craft-repair
45-49, Male,*, Married-civ-spouse, Other-service
25-29, Male,*, Never-married, Exec-managerial
25-29, Female,*, Married-civ-spouse, Adm-clerical
55-59, Male,*, Divorced, Craft-repair
30-34, Female,*, Never-married, Machine-op-inspct
20-24, Male,*, Never-married, Adm-clerical
25-29, Male,*, Never-married, Exec-managerial
15-19, Female,*, Never-married, Other-service
20-24, Female,*, Married-civ-spouse, Adm-clerical
25-29, Female,*, Never-married, Exec-managerial
70-74, Male,*, Married-civ-spouse, ?
35-39, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Married-civ-spouse, Craft-repair
55-59, Female,*, Divorced, Machine-op-inspct
20-24, Female,*, Separated, Other-service
30-34, Female,*, Separated, ?
30-34, Male,*, Married-civ-spouse, Transport-moving
40-44, Male,*, Married-civ-spouse, Craft-repair
40-44, Male,*, Separated, Prof-specialty
55-59, Male,*, Married-civ-spouse, Tech-support
40-44, Male,*, Divorced, Prof-specialty
20-24, Male,*, Never-married, Transport-moving
20-24, Female,*, Never-married, ?
40-44, Male,*, Married-civ-spouse, Sales
35-39, Male,*, Married-civ-spouse, Sales
40-44, Female,*, Married-civ-spouse, Prof-specialty
20-24, Male,*, Never-married, Handlers-cleaners
45-49, Male,*, Married-civ-spouse, Craft-repair
40-44, Female,*, Divorced, Adm-clerical
25-29, Female,*, Never-married, Adm-clerical
50-54, Female,*, Married-spouse-absent, Adm-clerical
70-74, Male,*, Widowed, Sales
50-54, Male,*, Never-married, Craft-repair
35-39, Male,*, Married-civ-spouse, Sales
50-54, Male,*, Divorced, Craft-repair
35-39, Female,*, Married-civ-spouse, Other-service
25-29, Male,*, Never-married, Handlers-cleaners
30-34, Male,*, Married-civ-spouse, Prof-specialty
35-39, Male,*, Never-married, Prof-specialty
20-24, Female,*, Never-married, Sales
30-34, Male,*, Married-civ-spouse, Craft-repair
55-59, Male,*, Married-civ-spouse, Exec-managerial
35-39, Female,*, Married-civ-spouse, Prof-specialty
20-24, Female,*, Never-married, Tech-support
20-24, Female,*, Divorced, Sales
20-24, Male,*, Never-married, Prof-specialty
25-29, Male,*, Never-married, Prof-specialty
25-29, Female,*, Never-married, Adm-clerical
25-29, Female,*, Never-married, Adm-clerical
40-44, Female,*, Married-civ-spouse, Machine-op-inspct
50-54, Male,*, Married-civ-spouse, Craft-repair
30-34, Male,*, Married-civ-spouse, Craft-repair
55-59, Male,*, Married-civ-spouse, Machine-op-inspct
25-29, Female,*, Married-civ-spouse, Other-service
15-19, Female,*, Never-married, Adm-clerical
20-24, Female,*, Married-civ-spouse, Craft-repair
35-39, Male,*, Separated, Exec-managerial
35-39, Female,*, Never-married, Priv-house-serv
30-34, Male,*, Separated, Exec-managerial
40-44, Male,*, Married-civ-spouse, Exec-managerial
45-49, Male,*, Divorced, Craft-repair
